file,duration,peak,rms,energy,db,zcr,attack_time,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,spectral_flux,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tempo,label
0_12_mic3.wav,3.0,0.287506103515625,0.02492602338112666,29.8227187966307,-32.0669400383911,0.03673190935283688,1.7970625,2426.1192583245265,4277.67619680851,4215.83239270675,0.0025018596427236897,1.0219607509353144,-364.9899651372824,169.78876327582344,0.002066234895489049,3.2693579167737563,1.843535061037108,10.481557284909229,7.422875257909748,-6.542969832692473,-4.34800991820321,5.0711827530856874,4.267457926825231,0.6099364077027862,1.6599239845780511,8.662420754814246,8.222211184180948,11.366886283525293,12.644029783904234,18.529649426174082,14.396374496081664,16.779349153277018,0.6736090618549486,0.7543207795019664,0.8202786187452886,0.8257753569380478,0.8285309354694069,0.7081541268567916,0.6816239724634157,0.6716545560315005,0.6985551931980746,0.7189922460449739,0.6897437640690576,0.6808269039169872,[140.625],to_label
0_12_mic4.wav,3.0,0.341156005859375,0.032872115004691733,51.86764535432061,-29.66344704659933,0.02755152925531915,1.7435416666666668,1943.043553269171,2742.769281914894,3831.3737344145006,0.0012518718435123196,1.0128829934999182,-355.3179844734441,183.54403827970353,12.999542371952735,2.1723108097741286,-1.4812626302131437,8.507069055901333,7.13396513581754,-2.087679783966159,-2.4132902855678404,1.3447208972037161,0.7677942618867548,0.7373249229794812,3.378321372431435,9.34277244120842,8.207244073848695,11.132625823334994,13.100040004690808,19.141524117367034,15.13640901836753,16.444260656481966,0.7328743849833737,0.7605050184988977,0.790617631533031,0.8547362060878905,0.775658232443269,0.7244105058609565,0.7538780995156086,0.7809545411373966,0.7547789992431646,0.6401556565508286,0.6459577181923136,0.6899501997343052,[119.68085106],to_label
0_13_mic1.wav,3.0,0.275146484375,0.02721892899902764,35.56176460099717,-31.302579344982018,0.03343168218085106,1.1429375,2535.5930547889147,5048.454122340426,4495.285061166422,0.002585102482441794,1.0225763828509788,-379.7904638695735,164.1039562616006,10.502168910291884,5.991347890661973,4.22417778805762,13.90557916766148,7.415927735236753,-4.388707950922903,-0.6462564931490414,5.3121752948013325,4.885551377968092,0.7017173523932322,1.5493236918582804,9.369776618288114,8.701062851034285,10.522892991168638,13.236169622704864,18.692064216283196,15.546051156601271,17.065525585379703,0.7683160252156023,0.8110115287096851,0.8396927065811349,0.7808401811568021,0.7331300762405144,0.7169810602554108,0.735081107533094,0.7483462082485374,0.762061500956536,0.7514862161532883,0.7292132793537395,0.7806372404134828,[114.79591837],to_label
0_13_mic2.wav,3.0,0.33935546875,0.03462126486254907,57.534335072773196,-29.213141390549858,0.025891026706560284,1.1203541666666668,2087.039621368323,3368.683510638298,4082.438149023141,0.0012689482540083087,1.018675123019112,-369.8954440439226,175.75517051916992,12.689893525380885,7.648552066017905,6.536119604628052,13.74874593255496,9.969633724451223,-2.8801545131336774,-0.47028532344038804,5.96793606662762,6.029777121312686,0.9908705548332473,2.2117939158136153,9.470393021652534,8.774167570026187,10.835182306616092,13.135739369187135,18.416908343838507,14.421266363979708,16.56486464243613,0.7173289023197318,0.7471825208710041,0.8575505004416675,0.841182134469916,0.7754714047455009,0.7375737079517781,0.7469259843213103,0.7452244470947268,0.7688996778775545,0.8096511756934243,0.779805200755255,0.7561194054293017,[76.01351351],to_label
0_13_mic3.wav,3.0,0.2823486328125,0.026154492993330645,32.83476017943273,-31.649073887342777,0.034487893395390073,1.1595208333333333,2534.9779275886067,4975.897606382979,4372.029507774661,0.0028516150024256227,1.0335139946974976,-368.0579677328376,162.82692916323165,1.304838257577348,9.253376782717295,2.4279852121581857,11.565591159015854,11.50872684689104,-1.2033695829537248,-1.8676353180746506,4.5177245991049855,4.845949318859971,2.1117982722331816,3.3608946075327193,8.985776370902883,8.169157298917517,10.503773071112812,12.86211589211653,18.35305327055167,13.87898547736565,16.870168957639255,0.7132068963788774,0.8027866746993852,0.8610284131597371,0.814124037642483,0.7642827426715101,0.7423026469460854,0.7536897019033402,0.7657161781164145,0.7837422180312361,0.7954177002291558,0.7474456030189465,0.7171387157609777,[78.125],to_label
0_13_mic4.wav,3.0,0.339599609375,0.03513748641781595,59.26286168458561,-29.08458618492061,0.0259845273714539,1.1080416666666666,2047.9145919234204,3256.39960106383,3988.960182790741,0.0013374699046757056,1.02573075544208,-359.32151265249576,176.52227695669774,12.636151910160406,7.589325251694493,-1.563946044324996,9.656699481042612,11.775210150396983,3.1968180172588667,0.5361781210166053,1.2292862541806264,0.9123544538989208,1.7990661781048851,4.627403764620689,9.352898135846843,8.382640446352026,10.660805591710343,12.387790832513202,19.346919095429985,15.349664092020031,16.914995820435323,0.7714140905423644,0.7846905471182698,0.7855023106919856,0.8154954833945202,0.7945621843068033,0.7715600481921838,0.8023436371386049,0.8419662687727949,0.7603189917678309,0.6843639241544198,0.7069716587597862,0.7491074105961694,[77.05479452],to_label
0_14_mic1.wav,3.0,0.28057861328125,0.030356826954679776,44.23377325230589,-30.354872499836887,0.034600440492021274,0.52025,2530.835599092053,5029.172207446809,4462.341164804531,0.0021887918631622095,1.0862869377872342,-379.6988825654696,161.36145541369567,8.843938386512546,8.957808742146739,4.42927669495117,14.91638805247828,6.822873504028107,-7.06992038902626,-1.1834576780882067,3.938199351806551,3.991456362679349,-0.8021056279174769,0.027791103187106807,9.698866160913163,8.344252966305827,10.753296925597137,12.656729253474648,18.76777318209688,15.798979435282554,17.61795541254036,0.7615774836407082,0.8435869620567483,0.897300526552475,0.7971403712264175,0.7256137656194135,0.6879504382336836,0.7040773899800183,0.7231502555125507,0.742855995767859,0.7435531424454874,0.7141981768799743,0.7653362123566352,[119.68085106],to_label
0_14_mic2.wav,3.0,0.352081298828125,0.035913758368305106,61.91030592657626,-28.894782872894634,0.029622395833333332,0.49222916666666666,2201.1144413679904,3654.255319148936,4149.502104543876,0.0013655782681746928,1.1027397844345752,-367.68262976508663,172.75078120955592,11.177028193524075,10.947790275508268,5.980203706978212,14.733514434154092,9.086544078277882,-5.895843563491353,-1.705995475505882,4.066855097140825,4.826473910120582,-1.2878885445984711,-0.4079971646988144,8.909770848503234,8.86401016699675,11.155741775523818,12.9982650761565,19.036114754052043,14.724027638852416,17.152656308085504,0.6956383748613028,0.7885860212375184,0.9049114787118538,0.8178537369909146,0.7391826523379824,0.6795620900592402,0.6887581115772189,0.7183801482220273,0.7517402588671662,0.7596358572426468,0.7203160734849345,0.7094819605149421,[127.84090909],to_label
0_14_mic3.wav,3.0,0.26678466796875,0.026761517434879395,34.376583140032984,-31.449785295404954,0.03669901097074468,0.5181458333333333,2685.4996270175175,5436.170212765957,4512.353826576412,0.003002289187314342,1.0857883004808688,-372.8728787400707,159.5373486965262,1.3518377962152337,10.660063937863196,3.2890464669782404,12.609792501824995,9.938612790057887,-4.5911876308366,-3.358061679545314,3.377124659766118,3.768410073917023,-0.3426081079986381,0.8355641310376367,8.904474268528979,8.327436355426668,11.026797379609043,12.293317962472402,18.40426824361903,14.564995279179549,17.33874850022791,0.7367237902872031,0.8360549291358251,0.9172371333423252,0.8006479285965313,0.7463934162420823,0.7099524181364368,0.7051217480585603,0.7159372773829579,0.7526990752890597,0.7561460820615059,0.7168568830230047,0.7269711016595832,[119.68085106],to_label
0_14_mic4.wav,3.0,0.31280517578125,0.03588788853959645,61.82114610386392,-28.901041851525697,0.026550725842198582,0.5054375,2077.381025684033,3290.059840425532,4027.158217342725,0.0012149378090480487,1.1102358501495446,-361.7398103774162,173.4607850932484,12.029453963585995,9.763840819504779,-0.668834880009616,11.18671249566851,11.388962826067782,-0.0117415204725403,-0.9712508823543549,-0.06460231031167303,0.5129386163350285,1.0755780273883395,3.7748409766050215,9.07023279821174,8.611497661581131,11.150486038163002,12.508645832446756,19.055931726152384,15.46749900073278,17.35318809095694,0.7460207680865965,0.808524790624324,0.8400967637552427,0.7727103944844383,0.7917057590254433,0.7529884330965515,0.7546624302463038,0.7945888668043067,0.7967027704355867,0.7034377394798291,0.6584289130905947,0.7121170046922671,[65.40697674],to_label
0_15_mic1.wav,3.0,0.27557373046875,0.03349990990188191,53.867710244841874,-29.499127219701208,0.03723923703457447,0.0001875,2324.9172366108946,4363.696808510638,4000.008336624912,0.0015650998285765667,1.0011275979818832,-352.09672405075463,172.64081479142294,-3.255817915926047,4.724138151845732,3.584099527874263,14.309155527831361,5.653983636956442,-9.891591184223406,-0.1465145236109246,6.9930786636877285,4.068777795364681,-3.161654544437837,-1.4658279900658133,9.737293936704873,8.433969085965288,10.507957596460212,12.413178808550951,18.98410689189316,15.60261244826392,18.032962530319928,0.8051348293859272,0.8733462384963866,0.8593166393016757,0.7380415962859102,0.6975175037311379,0.7060739788344176,0.7380142660384947,0.7042620816818356,0.7118021293458981,0.6991734938276087,0.7015292216261759,0.7867128640923455,[67.77108434],to_label
0_15_mic2.wav,3.0,0.349884033203125,0.03906175660801867,73.23939980659634,-28.16496460731766,0.03148028867464539,0.0005208333333333333,1959.072674642201,3041.6389627659573,3682.101338793341,0.0008867358520175977,1.0104097416522309,-344.40983614414523,183.31551896559293,0.7288429547935469,5.571831079348818,5.624842268437812,14.189776923489859,8.13474043347872,-8.352886752857822,-0.5226039499392434,7.071861927694137,4.652001479325837,-2.933138966336217,-1.8162219665997006,9.437888604587558,8.485848850461599,11.015322591392176,12.348493133436966,18.561741936348884,14.751034553636668,17.450667210851336,0.7170735420909105,0.8596863564187819,0.8773363575412285,0.7634616472243911,0.6991690568442778,0.7155239038729544,0.7695901052877236,0.7385046477951899,0.7237062550941109,0.7210599684511557,0.6872385399278806,0.7001385513482973,[114.79591837],to_label
